product_id,brand,model,model_number,company,product_name,series,processor,graphics_processor,dedicated_graphics,ram_gb,base_clock_ghz,cache,storage_description,storage_gb,storage_type,screen_size_inch,resolution,resolution_width,resolution_height,resolution_pixels,weight_kg,dimensions,length_mm,width_mm,thickness_mm,operating_system,wifi,bluetooth_version,number_of_usb_ports,usb_port_description,usb_2_count,usb_3_count,usb_total_parsed,touch_screen,fingerprint_sensor,internal_mic,pointer_device,battery_cell,colour,mic_in,speakers,multi_card_slot,rj45_lan,hdmi_port,ethernet,price_inr,rating_score,total_ratings,rating_1_pct,rating_2_pct,rating_3_pct,rating_4_pct,rating_5_pct,product_type,id,text,touchpad
LAP_b2fcf01482c5,Asus,X200MA-KX495B,X200MA-KX495B,asus,"Asus X200MA-KX495B Laptop (Windows 8.1, 2GB RAM, 500GB HDD, Intel Pentium, Black, 11.6 inch)",,Intel Pentium Dual Core 1st Gen N2840,Intel Integrated HD Graphics,False,2.0,2.16,1MB,500GB,2.0,HDD,11.6,1366x768 pixels,1366.0,768.0,1049088.0,1.2,302.00 x 200.00 x 30.40,302.0,200.0,30.4,Windows 8.1,802.11 b/g/n,4.0,3,"2 x USB 2.0, 1 x USB 3.0",2,1,3.0,False,False,Yes,Touchpad,3.0,Black,Yes,,,Yes,Standard,10/100,12000.0,,,0.0,0.0,0.0,0.0,0.0,laptop,LAP_b2fcf01482c5,"Brand: Asus. Model: X200MA-KX495B. Product: Asus X200MA-KX495B Laptop (Windows 8.1, 2GB RAM, 500GB HDD, Intel Pentium, Black, 11.6 inch). Processor: Intel Pentium Dual Core 1st Gen N2840. RAM: 2.0 GB. Storage capacity: 2.0 GB. Storage type: HDD. Graphics processor: Intel Integrated HD Graphics. Dedicated graphics: No. Screen size: 11.6 inches. Weight: 1.2 kg. Price: ₹12000.0.",Yes
LAP_20cbf5a33480,Apple,MacBook MK4M2HN/A,MK4M2HN/A,apple,"Apple Macbook MK4M2HN/A Laptop (Mac, 8GB RAM, 256GB HDD, Intel Core m5, Gold, 12.0 Inch)",MacBook,Intel Core M 5th Gen 5Y10,Intel Integrated HD Graphics,False,8.0,2.16,4MB,No,8.0,HDD,12.0,2304x1440 pixels,2304.0,1440.0,3317760.0,0.9,280.50 x 196.50 x 13.10,280.5,196.5,13.1,macOS,802.11 a/b/g/n/ac,4.0,1,,0,0,,False,False,Yes,Touchpad,,Gold,,Stereo Speakers,,,Standard,,97500.0,2.2,5.0,40.0,20.0,20.0,20.0,0.0,laptop,LAP_20cbf5a33480,"Brand: Apple. Model: MacBook MK4M2HN/A. Product: Apple Macbook MK4M2HN/A Laptop (Mac, 8GB RAM, 256GB HDD, Intel Core m5, Gold, 12.0 Inch). Processor: Intel Core M 5th Gen 5Y10. RAM: 8.0 GB. Storage capacity: 8.0 GB. Storage type: HDD. Graphics processor: Intel Integrated HD Graphics. Dedicated graphics: No. Screen size: 12.0 inches. Weight: 0.9 kg. Price: ₹97500.0. Rating: 2.2 out of 5.",Yes
LAP_1c9dcfe9067d,HP,15-AY525TU,15-AY525TU,hp,"HP 15-AY525TU Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Pentium, Black, 15.6 inch)",,Intel Pentium Dual Core N3710,Intel Integrated HD Graphics 405,False,4.0,1.6,2MB,500GB,4.0,HDD,15.6,1366x768 pixels,1366.0,768.0,1049088.0,2.19,384.30 x 254.60 x 24.30,384.3,254.6,24.3,Windows 10 Home,802.11 b/g/n,4.0,3,"2 x USB 2.0, 1 x USB 3.0",2,1,3.0,False,False,Yes,Touchpad,4.0,Black,Yes,,SD Card Reader,Yes,,10/100 Base T,21500.0,3.42,7.0,29.0,0.0,14.0,14.0,43.0,laptop,LAP_1c9dcfe9067d,"Brand: HP. Model: 15-AY525TU. Product: HP 15-AY525TU Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Pentium, Black, 15.6 inch). Processor: Intel Pentium Dual Core N3710. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Graphics processor: Intel Integrated HD Graphics 405. Dedicated graphics: No. Screen size: 15.6 inches. Weight: 2.19 kg. Price: ₹21500.0. Rating: 3.42 out of 5.",Yes
LAP_ff6cf8241119,Apple,MacBook Air MJVE2LL/A,MJVE2LL/A,apple,"Apple Macbook Air MJVE2LL/A Laptop (Mac, 8GB RAM, 256GB HDD, Intel Core i5, Silver, 13.3 inch)",MacBook Air,Intel Core i5 5th Gen,Intel Integrated HD Graphics,False,8.0,1.8,3MB,No,8.0,HDD,13.3,1440x900 pixels,1440.0,900.0,1296000.0,1.35,325.00 x 227.00 x 17.00,325.0,227.0,17.0,macOS,802.11 ac,4.0,4,"2 x USB 2.0, 2 x USB 3.0",2,2,4.0,False,False,Yes,Touchpad,,Silver,Yes,Stereo Speakers,SDXC Card Reader,,,,92800.0,,,0.0,0.0,0.0,0.0,0.0,laptop,LAP_ff6cf8241119,"Brand: Apple. Model: MacBook Air MJVE2LL/A. Product: Apple Macbook Air MJVE2LL/A Laptop (Mac, 8GB RAM, 256GB HDD, Intel Core i5, Silver, 13.3 inch). Processor: Intel Core i5 5th Gen. RAM: 8.0 GB. Storage capacity: 8.0 GB. Storage type: HDD. Graphics processor: Intel Integrated HD Graphics. Dedicated graphics: No. Screen size: 13.3 inches. Weight: 1.35 kg. Price: ₹92800.0.",Yes
LAP_95ab8eec49ee,Acer,Aspire E E5-553-T4PT,E5-553-T4PT,acer,"Acer Aspire E E5-553-T4PT Laptop (Linux, 4GB RAM, 1000GB HDD, AMD Black, 15.6 inch)",Aspire E,AMD APU Quad Core A10 7th Gen 9600P,,,4.0,2.4,,No,4.0,HDD,15.6,1366x768 pixels,1366.0,768.0,1049088.0,2.39,381.60 x 259.00 x 30.20,381.6,259.0,30.2,Windows 10,802.11 a/b/g/n/ac,4.1,4,"1 x USB 2.0, 2 x USB 3.0",1,2,3.0,False,False,Yes,Touchpad,4.0,Obsidian Black,,Stereo Speakers,SD Card Reader,Yes,Standard,,26000.0,,,0.0,0.0,0.0,0.0,0.0,laptop,LAP_95ab8eec49ee,"Brand: Acer. Model: Aspire E E5-553-T4PT. Product: Acer Aspire E E5-553-T4PT Laptop (Linux, 4GB RAM, 1000GB HDD, AMD Black, 15.6 inch). Processor: AMD APU Quad Core A10 7th Gen 9600P. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Screen size: 15.6 inches. Weight: 2.39 kg. Price: ₹26000.0.",Yes
LAP_954479d62b3a,HP,15Q-BU010TU,15Q-BU010TU,hp,"HP 15Q-BU010TU Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, Marine Blue, 15.6 inch)",,Intel Core i3 6006U,Intel HD Graphics 520,False,4.0,2.0,,1TB,4.0,HDD,15.6,1366x768 pixels,1366.0,768.0,1049088.0,2.1,60.45 x 253.80 x 38.00,60.45,253.8,38.0,DOS,802.11 b/g/n,4.0,3,1 x USB 2.0,1,0,1.0,False,False,,Touchpad,4.0,Marine Blue,,2 Speakers,Multi Format Card Reader,Yes,Standard,10/100/1000 Base T,30717.0,3.82,30.0,13.0,3.0,20.0,17.0,47.0,laptop,LAP_954479d62b3a,"Brand: HP. Model: 15Q-BU010TU. Product: HP 15Q-BU010TU Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, Marine Blue, 15.6 inch). Processor: Intel Core i3 6006U. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Graphics processor: Intel HD Graphics 520. Dedicated graphics: No. Screen size: 15.6 inches. Weight: 2.1 kg. Price: ₹30717.0. Rating: 3.82 out of 5.",
LAP_a0be230f6831,Acer,Switch SW110-ICT,SW110-ICT,acer,"Acer Switch SW110-ICT Laptop (Windows 10, 2GB RAM, 32GB HDD, AMD Black, 10.1 inch)",Switch,,Intel Integrated HD Graphics 400,False,2.0,1.44,2MB,32GB,2.0,HDD,10.1,1280x800 pixels,1280.0,800.0,1024000.0,1.1,257.90 x 173.00 x 10.50,257.9,173.0,10.5,Windows 10,802.11 a/b/g/n,4.0,2,"1 x USB 2.0, 1 x USB 3.0",1,1,2.0,True,False,Yes,Touchpad,,Black,Yes,2 Speakers,,,Mini,,12990.0,3.36,35.0,26.0,0.0,17.0,26.0,31.0,laptop,LAP_a0be230f6831,"Brand: Acer. Model: Switch SW110-ICT. Product: Acer Switch SW110-ICT Laptop (Windows 10, 2GB RAM, 32GB HDD, AMD Black, 10.1 inch). RAM: 2.0 GB. Storage capacity: 2.0 GB. Storage type: HDD. Graphics processor: Intel Integrated HD Graphics 400. Dedicated graphics: No. Screen size: 10.1 inches. Weight: 1.1 kg. Price: ₹12990.0. Rating: 3.36 out of 5.",Yes
LAP_6ec18e00c2a5,HP,Pavilion X360 14-BA077TU,X360 14-BA077TU,hp,"HP Pavilion X360 14-BA077TU Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Silver, 14.0 Inch)",Pavilion,Intel Core i3 7th Gen 7130U,Intel Integrated HD Graphics 620,False,4.0,2.7,3MB,1TB,4.0,HDD,14.0,1920x1080 pixels,1920.0,1080.0,2073600.0,1.72,334.80 x 226.80 x 19.80,334.8,226.8,19.8,Windows 10 Home,802.11 ac,4.2,3,2 x USB 3.0,0,2,2.0,True,False,Yes,Touchpad,3.0,Natural Silver,Yes,Yes,,,,,47490.0,4.75,4.0,0.0,0.0,0.0,25.0,75.0,laptop,LAP_6ec18e00c2a5,"Brand: HP. Model: Pavilion X360 14-BA077TU. Product: HP Pavilion X360 14-BA077TU Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Silver, 14.0 Inch). Processor: Intel Core i3 7th Gen 7130U. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Graphics processor: Intel Integrated HD Graphics 620. Dedicated graphics: No. Screen size: 14.0 inches. Weight: 1.72 kg. Price: ₹47490.0. Rating: 4.75 out of 5.",Yes
LAP_4e381d89a984,Apple,MacBook Air MJVE2HN/A,MJVE2HN/A,apple,"Apple Macbook Air MJVE2HN/A Laptop (Mac, 4GB RAM, 128GB HDD, Intel Core i5, Space Grey, 13.3 inch)",MacBook Air,Intel Core i5 5th Gen 5250U,Intel Integrated HD Graphics,False,4.0,1.6,3MB,No,4.0,HDD,13.3,1440x900 pixels,1440.0,900.0,1296000.0,1.35,325.00 x 227.00 x 17.00,325.0,227.0,17.0,macOS,802.11 a/b/g/n/ac,4.0,2,2 x USB 3.0,0,2,2.0,False,False,Yes,Touchpad,,Silver,Yes,Stereo Speakers,,,,,58980.0,4.03,43.0,16.0,2.0,5.0,16.0,60.0,laptop,LAP_4e381d89a984,"Brand: Apple. Model: MacBook Air MJVE2HN/A. Product: Apple Macbook Air MJVE2HN/A Laptop (Mac, 4GB RAM, 128GB HDD, Intel Core i5, Space Grey, 13.3 inch). Processor: Intel Core i5 5th Gen 5250U. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Graphics processor: Intel Integrated HD Graphics. Dedicated graphics: No. Screen size: 13.3 inches. Weight: 1.35 kg. Price: ₹58980.0. Rating: 4.03 out of 5.",Yes
LAP_527eb05eec73,Acer,Switch 3 SW312-31-P946,3 SW312-31-P946,acer,"Acer Switch 3 SW312-31-P946 Laptop (Windows 10, 4GB RAM, 64GB HDD, Intel Pentium, Black, 12.2 inch)",Switch,Intel Pentium Dual Core 6006U,Intel Integrated HD Graphics 520,False,4.0,2.0,3MB,No,4.0,HDD,12.5,1366x768 pixels,1366.0,768.0,1049088.0,1.5,341.00 x 236.60 x 17.95,341.0,236.6,17.95,Windows 10,802.11 a/b/g/n/ac,4.0,3,"1 x USB 2.0, 1 x USB 3.0",1,1,2.0,False,False,Yes,Touchpad,4.0,Black,Yes,Stereo Speakers,SD Card Reader,,,,55770.0,,,0.0,0.0,0.0,0.0,0.0,laptop,LAP_527eb05eec73,"Brand: Acer. Model: Switch 3 SW312-31-P946. Product: Acer Switch 3 SW312-31-P946 Laptop (Windows 10, 4GB RAM, 64GB HDD, Intel Pentium, Black, 12.2 inch). Processor: Intel Pentium Dual Core 6006U. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Graphics processor: Intel Integrated HD Graphics 520. Dedicated graphics: No. Screen size: 12.5 inches. Weight: 1.5 kg. Price: ₹55770.0.",Yes
LAP_a66c57a1a727,Dell,XPS 9370,9370,dell,"Dell Xps 9370 Laptop (Windows 10, 16GB RAM, 512GB HDD, Intel Core i7, Rose Gold, 13.3 inch)",XPS,Intel Core i5 8th Gen 8550U,Intel Integrated UHD Graphics 620,False,16.0,1.8,8MB,No,16.0,HDD,13.3,1920x1080 pixels,1920.0,1080.0,2073600.0,1.21,302.00 x 199.00 x 11.60,302.0,199.0,11.6,Windows 10,802.11 ac,4.1,3,,0,0,,False,False,Yes,Touchpad,6.0,Silver,Yes,Stereo Speakers,SD Card Reader,,,,137990.0,3.62,8.0,25.0,0.0,13.0,13.0,50.0,laptop,LAP_a66c57a1a727,"Brand: Dell. Model: XPS 9370. Product: Dell Xps 9370 Laptop (Windows 10, 16GB RAM, 512GB HDD, Intel Core i7, Rose Gold, 13.3 inch). Processor: Intel Core i5 8th Gen 8550U. RAM: 16.0 GB. Storage capacity: 16.0 GB. Storage type: HDD. Graphics processor: Intel Integrated UHD Graphics 620. Dedicated graphics: No. Screen size: 13.3 inches. Weight: 1.21 kg. Price: ₹137990.0. Rating: 3.62 out of 5.",Yes
LAP_8b91ceae7cfe,Asus,VivoBook Max X541UV-GO638T,Max X541UV-GO638T,asus,"Asus Vivobook Max X541UV-GO638T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",VivoBook,Intel Core i3 6th Gen 6198DU,Nvidia,,8.0,2.4,3MB,1TB,8.0,HDD,15.6,1366x768 pixels,1366.0,768.0,1049088.0,1.9,381.00 x 252.00 x 27.60,381.0,252.0,27.6,Windows 10,802.11 b/g/n,4.0,3,,0,0,,False,False,Yes,Touchpad,3.0,Black,Yes,,SDXC Card Reader,Yes,,10/100,38990.0,1.0,,100.0,0.0,0.0,0.0,0.0,laptop,LAP_8b91ceae7cfe,"Brand: Asus. Model: VivoBook Max X541UV-GO638T. Product: Asus Vivobook Max X541UV-GO638T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch). Processor: Intel Core i3 6th Gen 6198DU. RAM: 8.0 GB. Storage capacity: 8.0 GB. Storage type: HDD. Graphics processor: Nvidia. Screen size: 15.6 inches. Weight: 1.9 kg. Price: ₹38990.0. Rating: 1.0 out of 5.",Yes
LAP_ca776bc63277,Dell,Inspiron 5558-2571BLK,5558-2571BLK,dell,"Dell Inspiron 5558-2571BLK Laptop (Windows 8.1, 6GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",Inspiron,Intel Core i7 5005U,Intel Integrated HD Graphics 5500,False,6.0,2.0,3MB,1TB,6.0,HDD,15.6,,,,,2.4,,,,,Windows 8.1,802.11 n/ac,4.0,3,"2 x USB 2.0, 1 x USB 3.0",2,1,3.0,False,False,Yes,Touchpad,4.0,Black,,4 Speakers,,,,10/100,87798.0,3.22,28.0,25.0,18.0,4.0,18.0,36.0,laptop,LAP_ca776bc63277,"Brand: Dell. Model: Inspiron 5558-2571BLK. Product: Dell Inspiron 5558-2571BLK Laptop (Windows 8.1, 6GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch). Processor: Intel Core i7 5005U. RAM: 6.0 GB. Storage capacity: 6.0 GB. Storage type: HDD. Graphics processor: Intel Integrated HD Graphics 5500. Dedicated graphics: No. Screen size: 15.6 inches. Weight: 2.4 kg. Price: ₹87798.0. Rating: 3.22 out of 5.",Yes
LAP_8617384842c1,Acer,Aspire F15 F5-571-33M2,F5-571-33M2,acer,"Acer Aspire F F15-F5-571-33M2 Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Aspire F15,Intel Core i3 5th Gen N5005U,Intel Integrated HD Graphics 5500,False,4.0,2.0,,1TB,4.0,HDD,15.6,1366x768 pixels,1366.0,768.0,1049088.0,2.4,381.60 x 256.00 x 24.90,381.6,256.0,24.9,Windows 10 Home,802.11 ac,4.0,3,,0,0,,False,False,,Touchpad,4.0,Charcoal Black,,Stereo Speakers,5 in 1 Card Reader,Yes,,Gigabit Ethernet,35799.0,3.55,20.0,25.0,5.0,5.0,20.0,45.0,laptop,LAP_8617384842c1,"Brand: Acer. Model: Aspire F15 F5-571-33M2. Product: Acer Aspire F F15-F5-571-33M2 Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch). Processor: Intel Core i3 5th Gen N5005U. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Graphics processor: Intel Integrated HD Graphics 5500. Dedicated graphics: No. Screen size: 15.6 inches. Weight: 2.4 kg. Price: ₹35799.0. Rating: 3.55 out of 5.",
LAP_da2c02bac7b1,MSI,GE73-8RF-024IN,GE73-8RF-024IN,msi,"MSI GE73-8RF-024IN Laptop (Windows 10, 16GB RAM, 1000GB HDD, Intel Core i7, Black, 17.3 inch)",GE Series,Intel Core i7 8th Gen 8750H,Nvidia GeForce GTX 1070,,16.0,2.2,9MB,No,16.0,HDD,17.3,1920x1080 pixels,1920.0,1080.0,2073600.0,3.1,420.00 x 290.00 x 30.00,420.0,290.0,30.0,Windows 10,802.11 ac,5.0,4,,0,0,,False,False,Yes,Touchpad,6.0,Black,Yes,2 Speakers,,Yes,,Killer GB LAN,179990.0,4.75,4.0,0.0,0.0,0.0,25.0,75.0,laptop,LAP_da2c02bac7b1,"Brand: MSI. Model: GE73-8RF-024IN. Product: MSI GE73-8RF-024IN Laptop (Windows 10, 16GB RAM, 1000GB HDD, Intel Core i7, Black, 17.3 inch). Processor: Intel Core i7 8th Gen 8750H. RAM: 16.0 GB. Storage capacity: 16.0 GB. Storage type: HDD. Graphics processor: Nvidia GeForce GTX 1070. Screen size: 17.3 inches. Weight: 3.1 kg. Price: ₹179990.0. Rating: 4.75 out of 5.",Yes
LAP_5a178c81b8f9,Asus,VivoBook S14,S14,asus,"Asus Vivobook S14 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Metal Gold, 14.0 Inch)",VivoBook,Intel Core i5 8th Gen 8250U,Intel Integrated UHD Graphics 620,False,8.0,1.6,6MB,No,8.0,HDD,14.0,1920x1080 pixels,1920.0,1080.0,2073600.0,1.3,326.00 x 226.00 x 18.80,326.0,226.0,18.8,Windows 10 Home,802.11 ac,4.1,4,"2 x USB 2.0, 1 x USB 3.0",2,1,3.0,False,False,Yes,Touchpad,3.0,Gold Metal,Yes,Yes,,,,,51990.0,,,0.0,0.0,0.0,0.0,0.0,laptop,LAP_5a178c81b8f9,"Brand: Asus. Model: VivoBook S14. Product: Asus Vivobook S14 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Metal Gold, 14.0 Inch). Processor: Intel Core i5 8th Gen 8250U. RAM: 8.0 GB. Storage capacity: 8.0 GB. Storage type: HDD. Graphics processor: Intel Integrated UHD Graphics 620. Dedicated graphics: No. Screen size: 14.0 inches. Weight: 1.3 kg. Price: ₹51990.0.",Yes
LAP_be7f45cd9f5a,Microsoft,Surface 2 LQN-00038,2 LQN-00038,microsoft,"Microsoft Surface 2 LQN-00038 Laptop (Windows 10, 8GB RAM, 256GB HDD, Intel Core i5, Cobalt, 13.5 inch)",Surface,Intel Core i5 8th Gen 8650U,Nvidia GeForce GTX 1050,,8.0,1.9,8MB,No,8.0,HDD,13.3,3000x2000 pixels,3000.0,2000.0,6000000.0,1.64,312.00 x 232.00 x 23.00,312.0,232.0,23.0,Windows 10,802.11 a/b/g/n/ac,4.1,3,"1 x USB 3.0, 1 x USB 3.0 (Type C)",0,2,2.0,True,False,Yes,Touchpad,,Cobalt,Yes,Stereo Speakers,SDXC Card Reader,,,,235042.0,3.9,19.0,21.0,5.0,0.0,11.0,63.0,laptop,LAP_be7f45cd9f5a,"Brand: Microsoft. Model: Surface 2 LQN-00038. Product: Microsoft Surface 2 LQN-00038 Laptop (Windows 10, 8GB RAM, 256GB HDD, Intel Core i5, Cobalt, 13.5 inch). Processor: Intel Core i5 8th Gen 8650U. RAM: 8.0 GB. Storage capacity: 8.0 GB. Storage type: HDD. Graphics processor: Nvidia GeForce GTX 1050. Screen size: 13.3 inches. Weight: 1.64 kg. Price: ₹235042.0. Rating: 3.9 out of 5.",Yes
LAP_08e17bf71ac0,Microsoft,Surface,,microsoft,"Microsoft Surface Laptop (Windows 10, 8GB RAM, 128GB HDD, Intel Core i5, Platinum Grey, 13.5 inch)",Surface,Intel Core i7 7th Gen 7660U,Intel Integrated HD Graphics,False,8.0,2.5,4MB,128GB,8.0,HDD,13.3,2256x1504 pixels,2256.0,1504.0,3393024.0,1.25,308.00 x 150.00 x 224.00,308.0,150.0,224.0,Windows 10,802.11 a/b/g/n/ac,4.0,1,1 x USB 3.0,0,1,1.0,True,False,Yes,Touchpad,2.0,Platinum,Yes,Yes,SDXC Card Reader,,,,69990.0,4.4,194.0,6.0,3.0,6.0,15.0,70.0,laptop,LAP_08e17bf71ac0,"Brand: Microsoft. Model: Surface. Product: Microsoft Surface Laptop (Windows 10, 8GB RAM, 128GB HDD, Intel Core i5, Platinum Grey, 13.5 inch). Processor: Intel Core i7 7th Gen 7660U. RAM: 8.0 GB. Storage capacity: 8.0 GB. Storage type: HDD. Graphics processor: Intel Integrated HD Graphics. Dedicated graphics: No. Screen size: 13.3 inches. Weight: 1.25 kg. Price: ₹69990.0. Rating: 4.4 out of 5.",Yes
LAP_9c8c2edc95f6,Asus,X555LA-XX189D,X555LA-XX189D,asus,"Asus X555LA-XX189D Laptop (DOS, 4GB RAM, 500GB HDD, Intel Core i5, White, 15.6 inch)",,Intel Core i5 4th Gen 4210,Intel Integrated HD Graphics 4400,False,4.0,1.7,,500GB,4.0,HDD,15.6,1366x768 pixels,1366.0,768.0,1049088.0,2.3,508.00 x 302.00 x 75.00,508.0,302.0,75.0,DOS,802.11 b/g/n,4.0,1,1 x USB 2.0,1,0,1.0,False,False,,,,Glossy White,,2 Speakers,3 in 1 card Reader,,Standard,10/100/1000 Base T,31999.0,3.0,6.0,50.0,0.0,0.0,0.0,50.0,laptop,LAP_9c8c2edc95f6,"Brand: Asus. Model: X555LA-XX189D. Product: Asus X555LA-XX189D Laptop (DOS, 4GB RAM, 500GB HDD, Intel Core i5, White, 15.6 inch). Processor: Intel Core i5 4th Gen 4210. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Graphics processor: Intel Integrated HD Graphics 4400. Dedicated graphics: No. Screen size: 15.6 inches. Weight: 2.3 kg. Price: ₹31999.0. Rating: 3.0 out of 5.",
LAP_a06984f373f0,Acer,Aspire A515-54PF,A515-54PF,acer,"Acer Aspire A515-54PF Laptop (DOS, 8GB RAM, 2000GB HDD, Intel Core i5, Black, 15.6 inch)",Aspire,Intel Core i5 8th Gen 8250U,Nvidia GeForce MX150,,8.0,1.6,6MB,2TB,8.0,HDD,15.6,1366x768 pixels,1366.0,768.0,1049088.0,2.2,381.60 x 263.00 x 20.95,381.6,263.0,20.95,DOS,802.11 a/b/g/n/ac,4.0,3,,0,0,,False,False,Yes,,4.0,Black,Yes,Stereo Speakers,,Yes,,,59000.0,4.8,5.0,0.0,0.0,0.0,20.0,80.0,laptop,LAP_a06984f373f0,"Brand: Acer. Model: Aspire A515-54PF. Product: Acer Aspire A515-54PF Laptop (DOS, 8GB RAM, 2000GB HDD, Intel Core i5, Black, 15.6 inch). Processor: Intel Core i5 8th Gen 8250U. RAM: 8.0 GB. Storage capacity: 8.0 GB. Storage type: HDD. Graphics processor: Nvidia GeForce MX150. Screen size: 15.6 inches. Weight: 2.2 kg. Price: ₹59000.0. Rating: 4.8 out of 5.",Yes
LAP_38a1fcb5e8e8,HP,15Q-BY001AU,15Q-BY001AU,hp,"HP 15Q-BY001AU Laptop (DOS, 4GB RAM, 500GB HDD, AMD Jet Black, 15.6 inch)",,AMD APU Dual Core E2 9000E,AMD Radeon R2,,4.0,1.5,1MB,500GB,4.0,HDD,15.6,1366x768 pixels,1366.0,768.0,1049088.0,2.1,380.00 x 253.70 x 23.88,380.0,253.7,23.88,DOS,802.11 b/g/n,4.0,3,"1 x USB 2.0, 2 x USB 3.0",1,2,3.0,False,False,Yes,Touchpad,4.0,Black,Yes,,,Yes,,10/100/1000 Base T,19240.0,3.25,280.0,29.0,6.0,12.0,17.0,36.0,laptop,LAP_38a1fcb5e8e8,"Brand: HP. Model: 15Q-BY001AU. Product: HP 15Q-BY001AU Laptop (DOS, 4GB RAM, 500GB HDD, AMD Jet Black, 15.6 inch). Processor: AMD APU Dual Core E2 9000E. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Graphics processor: AMD Radeon R2. Screen size: 15.6 inches. Weight: 2.1 kg. Price: ₹19240.0. Rating: 3.25 out of 5.",Yes
LAP_6fe9d31f4827,HP,348 G3-1AA08PA,348 G3-1AA08PA,hp,"HP 348 G3-1AA08PA Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, Grey, 14.0 Inch)",,Intel Core i3 6th Gen 6006U,Intel Integrated HD Graphics 520,False,4.0,2.0,3MB,No,4.0,HDD,14.0,1366x768 pixels,1366.0,768.0,1049088.0,2.0,345.40 x 241.50 x 23.90,345.4,241.5,23.9,DOS,802.11 a/b/g/n/ac,4.0,4,4 x USB 3.0,0,4,4.0,False,False,Yes,Touchpad,4.0,Black,Yes,Yes,1 Micro SD Card Reader,Yes,,10/100/1000 Base T,32490.0,,,0.0,0.0,0.0,0.0,0.0,laptop,LAP_6fe9d31f4827,"Brand: HP. Model: 348 G3-1AA08PA. Product: HP 348 G3-1AA08PA Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, Grey, 14.0 Inch). Processor: Intel Core i3 6th Gen 6006U. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Graphics processor: Intel Integrated HD Graphics 520. Dedicated graphics: No. Screen size: 14.0 inches. Weight: 2.0 kg. Price: ₹32490.0.",Yes
LAP_9f8d61e999f9,Acer,Aspire A615-51G,A615-51G,acer,"Acer Aspire 6 A615-51G Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 17.0 Inch)",Aspire,Intel Core i5 8th Gen 8250U,Nvidia GeForce MX150,,8.0,1.6,6MB,1TB,8.0,HDD,17.0,1920x1080 pixels,1920.0,1080.0,2073600.0,2.1,505.46 x 381.60 x 263.00,505.46,381.6,263.0,Windows 10,802.11 ac,4.1,5,"2 x USB 2.0, 1 x USB 3.0, 1 x USB 3.0 (Type A)",2,2,4.0,False,False,Yes,,4.0,Black,,,Multi Format Card Reader,,Standard,,57200.0,,,0.0,0.0,0.0,0.0,0.0,laptop,LAP_9f8d61e999f9,"Brand: Acer. Model: Aspire A615-51G. Product: Acer Aspire 6 A615-51G Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 17.0 Inch). Processor: Intel Core i5 8th Gen 8250U. RAM: 8.0 GB. Storage capacity: 8.0 GB. Storage type: HDD. Graphics processor: Nvidia GeForce MX150. Screen size: 17.0 inches. Weight: 2.1 kg. Price: ₹57200.0.",
